,hash,n,m,nf,method,runtime,cf,internalTime,avgNodeTime,modelPreperationTime,nNodes,optimizationTime,terminationCond
197,6783303,10,10,26,PhISCS_B_,0.019356489181518555,1.0,0.006190061569213867,,,,,
198,6783303,10,10,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.638261318206787,1.0,1.5825285911560059,0.011144567543352154,0.10410165786743164,142,1.3436315059661865,optimality
199,6783303,10,10,30,BnB_DynamicMWMBounding_None_False,60.00977802276611,1.0,60.00678205490112,0.007456111090320716,,8048,,time_limit
200,3280017,10,10,24,PhISCS_I_,0.08931255340576172,1.0,0.0388944149017334,,,,,
201,3280017,10,10,24,PhISCS_B_,0.019229412078857422,1.0,0.005779743194580078,,,,,
202,3280017,10,10,24,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,0.4597325325012207,1.0,0.4027400016784668,0.01610960006713867,0.06474041938781738,25,0.34399867057800293,optimality
203,3280017,10,10,28,BnB_DynamicMWMBounding_None_False,60.00447344779968,1.0,60.00192189216614,0.007708366121809627,,7784,,time_limit
204,4683505,10,10,28,PhISCS_I_,0.1417241096496582,1.0,0.09110784530639648,,,,,
205,4683505,10,10,28,PhISCS_B_,0.01978468894958496,1.0,0.00625157356262207,,,,,
206,4683505,10,10,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1,1.2045378684997559,1.0,1.1489198207855225,0.012765775786505805,0.09714984893798828,90,0.9641518592834473,optimality
207,4683505,10,10,34,BnB_DynamicMWMBounding_None_False,60.01531624794006,1.0,60.012993574142456,0.006840646708553796,,8773,,time_limit
