,hash,n,m,n_flips,method,runtime,cf,internal_time,avg_node_time,model_preparation_time,n_nodes,optimization_time,termination_condition
173,8884622,12,8,23,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.1131291389465332,1.0,0.07153725624084473,0.002980719010035197,0.04259085655212402,24,0.022613048553466797,optimality
174,2560780,12,8,28,PhISCS_I_,0.10500669479370117,1.0,0.06546998023986816,,,,,
175,2560780,12,8,28,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.7061152458190918,1.0,0.6659400463104248,0.002042760878252837,0.07177972793579102,326,0.29427385330200195,optimality
176,3215979,12,8,26,PhISCS_I_,0.11421751976013184,1.0,0.057488203048706055,,,,,
177,3215979,12,8,26,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.28804755210876465,1.0,0.24665617942810059,0.0022838535132231534,0.05687451362609863,108,0.08445858955383301,optimality
178,1569953,12,8,22,PhISCS_I_,0.06298995018005371,1.0,0.023760318756103516,,,,,
179,1569953,12,8,22,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.10652709007263184,1.0,0.06627082824707031,0.0028813403585682745,0.0408015251159668,23,0.02128291130065918,optimality
180,6858569,12,8,25,PhISCS_I_,0.051928043365478516,1.0,0.013743162155151367,,,,,
181,6858569,12,8,25,BnB_SemiDynamicLPBounding_None_True_Gurobi_-1_True_True,0.11495471000671387,1.0,0.07448720932006836,0.0028648926661564754,0.042433738708496094,26,0.02180337905883789,optimality
182,4186104,12,8,26,PhISCS_I_,0.09688925743103027,1.0,0.05812191963195801,,,,,
