,hash,n,m,n_flips,method,runtime,cf,internal_time
1924,5906507,17,5,18,PhISCS_I_,0.06941699981689453,1.0,0.031829118728637695
1925,9470297,17,5,19,PhISCS_I_,0.07787752151489258,1.0,0.034827232360839844
1926,6799801,17,5,23,PhISCS_I_,0.11460542678833008,1.0,0.024943828582763672
1927,4480760,17,5,22,PhISCS_I_,0.08202695846557617,1.0,0.02537083625793457
1928,8948375,17,5,19,PhISCS_I_,0.07765531539916992,1.0,0.021287202835083008
1929,1589423,17,5,20,PhISCS_I_,0.06784367561340332,1.0,0.011345624923706055
1930,1987129,17,6,19,PhISCS_I_,0.09373140335083008,1.0,0.014839887619018555
1931,8234786,17,6,24,PhISCS_I_,0.130279541015625,1.0,0.05009293556213379
1932,9841995,17,6,23,PhISCS_I_,0.11526179313659668,1.0,0.03568840026855469
1933,9188951,17,6,25,PhISCS_I_,0.09572529792785645,1.0,0.0164644718170166
1934,9725968,17,6,28,PhISCS_I_,0.15587997436523438,1.0,0.07621383666992188
1935,8375000,17,6,23,PhISCS_I_,0.10917830467224121,1.0,0.029887914657592773
1936,9349779,17,6,23,PhISCS_I_,0.13491487503051758,1.0,0.05638456344604492
1937,1013400,17,6,28,PhISCS_I_,0.14753317832946777,1.0,0.06784868240356445
1938,2095020,17,6,23,PhISCS_I_,0.09547758102416992,1.0,0.016610145568847656
1939,8611424,17,6,24,PhISCS_I_,0.09938526153564453,1.0,0.019433021545410156
1940,586464,17,7,35,PhISCS_I_,0.2047429084777832,1.0,0.10179758071899414
1941,745923,17,7,22,PhISCS_I_,0.1281569004058838,1.0,0.022526979446411133
1942,9793328,17,7,36,PhISCS_I_,0.18758416175842285,1.0,0.12033677101135254
1943,3933657,17,7,35,PhISCS_I_,0.10949230194091797,1.0,0.05869936943054199
1944,7762387,17,7,35,PhISCS_I_,0.12079691886901855,1.0,0.06991362571716309
1945,3348126,17,7,34,PhISCS_I_,0.11928939819335938,1.0,0.06881380081176758
1946,2308679,17,7,37,PhISCS_I_,0.13383269309997559,1.0,0.081634521484375
1947,4926515,17,7,31,PhISCS_I_,0.10307073593139648,1.0,0.05079317092895508
1948,4534744,17,7,38,PhISCS_I_,0.1270005702972412,1.0,0.0765838623046875
1949,3604891,17,7,25,PhISCS_I_,0.06476998329162598,1.0,0.013661623001098633
1950,9912476,17,8,39,PhISCS_I_,0.1699059009552002,1.0,0.10303926467895508
1951,3941161,17,8,37,PhISCS_I_,0.14511466026306152,1.0,0.07942366600036621
1952,4317959,17,8,40,PhISCS_I_,0.16077375411987305,1.0,0.09522676467895508
1953,8238957,17,8,45,PhISCS_I_,0.23494243621826172,1.0,0.1439211368560791
1954,9470845,17,8,34,PhISCS_I_,0.19884228706359863,1.0,0.13230037689208984
1955,2261444,17,8,39,PhISCS_I_,0.23803925514221191,1.0,0.12139749526977539
1956,8975929,17,8,29,PhISCS_I_,0.14466547966003418,1.0,0.026945829391479492
1957,1307528,17,8,35,PhISCS_I_,0.20775747299194336,1.0,0.08907914161682129
1958,6705297,17,8,38,PhISCS_I_,0.22973227500915527,1.0,0.11525201797485352
1959,1950407,17,8,31,PhISCS_I_,0.1503891944885254,1.0,0.0839533805847168
1960,1975078,17,9,41,PhISCS_I_,0.19589447975158691,1.0,0.11412930488586426
1961,7373332,17,9,48,PhISCS_I_,0.26033926010131836,1.0,0.17717885971069336
1962,4073126,17,9,48,PhISCS_I_,0.3372936248779297,1.0,0.2526369094848633
1963,4675937,17,9,34,PhISCS_I_,0.15709209442138672,1.0,0.030871152877807617
1964,1929163,17,9,45,PhISCS_I_,0.24742507934570312,1.0,0.16755008697509766
1965,1998064,17,9,47,PhISCS_I_,0.24500823020935059,1.0,0.13617253303527832
1966,2049978,17,9,47,PhISCS_I_,0.2689533233642578,1.0,0.184983491897583
1967,4239301,17,9,47,PhISCS_I_,0.2255258560180664,1.0,0.14371657371520996
1968,8197594,17,9,41,PhISCS_I_,0.2119302749633789,1.0,0.12894487380981445
1969,3001598,17,9,41,PhISCS_I_,0.19646549224853516,1.0,0.11608719825744629
1970,634113,17,10,46,PhISCS_I_,0.2783503532409668,1.0,0.18187737464904785
1971,2359835,17,10,53,PhISCS_I_,0.27645039558410645,1.0,0.17859768867492676
1972,4026511,17,10,56,PhISCS_I_,0.48184895515441895,1.0,0.3813328742980957
1973,7318489,17,10,46,PhISCS_I_,0.2519862651824951,1.0,0.15375518798828125
1974,6539680,17,10,56,PhISCS_I_,0.48235583305358887,1.0,0.35714006423950195
1975,3547332,17,10,51,PhISCS_I_,0.3126814365386963,1.0,0.21381235122680664
1976,2583105,17,10,52,PhISCS_I_,0.3237009048461914,1.0,0.22455978393554688
1977,6231247,17,10,53,PhISCS_I_,0.3399205207824707,1.0,0.2391049861907959
1978,4414357,17,10,55,PhISCS_I_,0.32619380950927734,1.0,0.22258591651916504
1979,9636765,17,10,52,PhISCS_I_,0.3325042724609375,1.0,0.1834406852722168
1980,808599,17,11,58,PhISCS_I_,0.41312718391418457,1.0,0.29427671432495117
1981,3608422,17,11,64,PhISCS_I_,0.6405854225158691,1.0,0.5138406753540039
1982,9579631,17,11,62,PhISCS_I_,0.49896717071533203,1.0,0.3363170623779297
1983,5649698,17,11,63,PhISCS_I_,0.6172785758972168,1.0,0.4984567165374756
1984,6168522,17,11,53,PhISCS_I_,0.3001444339752197,1.0,0.18712759017944336
1985,4583492,17,11,57,PhISCS_I_,0.5524411201477051,1.0,0.437664270401001
1986,1596305,17,11,60,PhISCS_I_,0.5184504985809326,1.0,0.3340773582458496
1987,347179,17,11,59,PhISCS_I_,0.588977575302124,1.0,0.39647507667541504
1988,7150352,17,11,62,PhISCS_I_,0.6860160827636719,1.0,0.49358129501342773
1989,6820252,17,11,50,PhISCS_I_,0.3806447982788086,1.0,0.22949838638305664
1990,6856326,17,12,65,PhISCS_I_,0.6890389919281006,1.0,0.5506818294525146
1991,7125972,17,12,60,PhISCS_I_,0.5304970741271973,1.0,0.3891472816467285
1992,3337724,17,12,63,PhISCS_I_,0.5213415622711182,1.0,0.3686814308166504
1993,7716966,17,12,60,PhISCS_I_,0.4474813938140869,1.0,0.3074982166290283
1994,8668397,17,12,49,PhISCS_I_,0.372988224029541,1.0,0.2264721393585205
1995,8489665,17,12,61,PhISCS_I_,0.5119397640228271,1.0,0.3417623043060303
1996,9392278,17,12,63,PhISCS_I_,0.8148925304412842,1.0,0.6628215312957764
1997,433857,17,12,59,PhISCS_I_,0.5202226638793945,1.0,0.3703906536102295
1998,2778381,17,12,67,PhISCS_I_,0.573777437210083,1.0,0.38442134857177734
1999,6789740,17,12,64,PhISCS_I_,0.6424436569213867,1.0,0.497861385345459
2000,4536292,17,13,60,PhISCS_I_,0.599200963973999,1.0,0.3953850269317627
2001,7835882,17,13,74,PhISCS_I_,0.7996811866760254,1.0,0.6323366165161133
2002,2537338,17,13,68,PhISCS_I_,0.8434200286865234,1.0,0.6795990467071533
2003,2756363,17,13,69,PhISCS_I_,0.6519122123718262,1.0,0.4803800582885742
2004,9548435,17,13,60,PhISCS_I_,0.5841531753540039,1.0,0.4153025150299072
2005,2899442,17,13,58,PhISCS_I_,0.6586048603057861,1.0,0.41605496406555176
2006,9022438,17,13,76,PhISCS_I_,0.9582138061523438,1.0,0.644474983215332
2007,313630,17,13,70,PhISCS_I_,0.7665591239929199,1.0,0.6021242141723633
2008,1455036,17,13,70,PhISCS_I_,0.7195417881011963,1.0,0.5522055625915527
2009,2662883,17,13,61,PhISCS_I_,0.5990417003631592,1.0,0.4324324131011963
2010,487851,17,14,75,PhISCS_I_,0.7061624526977539,1.0,0.4715280532836914
2011,5502529,17,14,75,PhISCS_I_,1.2440204620361328,1.0,1.0486953258514404
2012,3087073,17,14,71,PhISCS_I_,0.7708625793457031,1.0,0.5551095008850098
2013,2306273,17,14,80,PhISCS_I_,1.126406192779541,1.0,0.9322142601013184
2014,9307840,17,14,80,PhISCS_I_,0.9931302070617676,1.0,0.7546448707580566
2015,6314891,17,14,82,PhISCS_I_,1.3631830215454102,1.0,1.1772174835205078
2016,8593225,17,14,79,PhISCS_I_,0.7286489009857178,1.0,0.5378546714782715
2017,1000866,17,14,71,PhISCS_I_,0.7053420543670654,1.0,0.5169062614440918
2018,550418,17,14,74,PhISCS_I_,1.0622584819793701,1.0,0.8641595840454102
2019,5491217,17,14,85,PhISCS_I_,1.3752527236938477,1.0,1.1541271209716797
2020,7547351,17,15,90,PhISCS_I_,2.1271238327026367,1.0,1.9057083129882812
2021,7736231,17,15,81,PhISCS_I_,0.8285577297210693,1.0,0.6031312942504883
2022,2631172,17,15,85,PhISCS_I_,1.5140178203582764,1.0,1.2802772521972656
2023,9904830,17,15,81,PhISCS_I_,1.8651940822601318,1.0,1.6020326614379883
2024,1102536,17,15,73,PhISCS_I_,0.9539608955383301,1.0,0.6108007431030273
2025,9028222,17,15,83,PhISCS_I_,1.0981767177581787,1.0,0.8681914806365967
2026,329955,17,15,74,PhISCS_I_,0.9451477527618408,1.0,0.6643452644348145
2027,167502,17,15,83,PhISCS_I_,1.3640704154968262,1.0,1.0148794651031494
2028,7150242,17,15,88,PhISCS_I_,1.2884151935577393,1.0,1.0085628032684326
2029,6510426,17,15,84,PhISCS_I_,1.080549716949463,1.0,0.8350856304168701
2030,8349617,17,16,81,PhISCS_I_,0.9095995426177979,1.0,0.6073429584503174
2031,9084845,17,16,87,PhISCS_I_,1.9990620613098145,1.0,1.739391803741455
2032,9028828,17,16,86,PhISCS_I_,1.1991569995880127,1.0,0.9309980869293213
2033,6701319,17,16,95,PhISCS_I_,1.8788034915924072,1.0,1.5676023960113525
2034,232420,17,16,89,PhISCS_I_,1.8593568801879883,1.0,1.5984532833099365
2035,8049190,17,16,83,PhISCS_I_,1.3401052951812744,1.0,0.9428918361663818
2036,5049608,17,16,94,PhISCS_I_,2.0365002155303955,1.0,1.740748405456543
2037,2509894,17,16,88,PhISCS_I_,1.5944750308990479,1.0,1.3326287269592285
2038,2481545,17,16,96,PhISCS_I_,1.9016377925872803,1.0,1.6283888816833496
2039,7387002,17,16,90,PhISCS_I_,2.4388771057128906,1.0,2.1795058250427246
2040,9363172,17,17,89,PhISCS_I_,2.2755346298217773,1.0,1.9529783725738525
2041,5042366,17,17,104,PhISCS_I_,3.169849395751953,1.0,2.875138521194458
2042,7806173,17,17,87,PhISCS_I_,1.5029208660125732,1.0,1.1724636554718018
2043,4149552,17,17,99,PhISCS_I_,2.8012163639068604,1.0,2.425173759460449
2044,2906847,17,17,100,PhISCS_I_,3.000537157058716,1.0,2.616076946258545
2045,4448682,17,17,89,PhISCS_I_,1.367119312286377,1.0,0.9932680130004883
2046,4722769,17,17,101,PhISCS_I_,3.701453924179077,1.0,3.3462185859680176
2047,7370340,17,17,102,PhISCS_I_,1.8739526271820068,1.0,1.592550277709961
2048,992448,17,17,95,PhISCS_I_,1.6184375286102295,1.0,1.3043224811553955
2049,9661733,17,17,99,PhISCS_I_,1.8747870922088623,1.0,1.588472604751587
2050,5232634,17,18,92,PhISCS_I_,1.7615208625793457,1.0,1.4533641338348389
2051,1313862,17,18,106,PhISCS_I_,2.808513641357422,1.0,2.438351631164551
2052,6284452,17,18,106,PhISCS_I_,2.9968438148498535,1.0,2.6345417499542236
2053,7388402,17,18,106,PhISCS_I_,3.8551511764526367,1.0,3.4892168045043945
2054,6815970,17,18,109,PhISCS_I_,4.536104202270508,1.0,4.097947120666504
2055,3605055,17,18,103,PhISCS_I_,3.0298759937286377,1.0,2.710193157196045
2056,3991395,17,18,103,PhISCS_I_,3.083303213119507,1.0,2.730620861053467
2057,3927685,17,18,91,PhISCS_I_,1.5644140243530273,1.0,1.2528457641601562
2058,6194827,17,18,99,PhISCS_I_,2.2125115394592285,1.0,1.8897955417633057
2059,3150172,17,18,107,PhISCS_I_,3.8525729179382324,1.0,3.492781639099121
2060,5279143,17,19,116,PhISCS_I_,5.145824432373047,1.0,4.775198221206665
2061,1849743,17,19,104,PhISCS_I_,4.018561840057373,1.0,3.6310653686523438
2062,4433501,17,19,120,PhISCS_I_,5.841226816177368,1.0,5.388066291809082
2063,6209838,17,19,116,PhISCS_I_,5.865324258804321,1.0,5.444106340408325
2064,8854564,17,19,105,PhISCS_I_,3.2332868576049805,1.0,2.848698854446411
2065,6413552,17,19,111,PhISCS_I_,4.4747936725616455,1.0,4.1393983364105225
2066,4536036,17,19,107,PhISCS_I_,3.401614189147949,1.0,3.0289745330810547
2067,368647,17,19,108,PhISCS_I_,3.5331907272338867,1.0,3.1567842960357666
2068,1575510,17,19,96,PhISCS_I_,1.6079716682434082,1.0,1.1719322204589844
2069,8160940,17,19,120,PhISCS_I_,5.2233805656433105,1.0,4.8569416999816895
2070,3275820,17,20,120,PhISCS_I_,5.311830282211304,1.0,4.858793020248413
2071,1018742,17,20,118,PhISCS_I_,3.6352477073669434,1.0,3.2230064868927
2072,229566,17,20,128,PhISCS_I_,7.353470087051392,1.0,6.896847724914551
2073,1074293,17,20,113,PhISCS_I_,4.395374059677124,1.0,4.008495330810547
2074,6629524,17,20,126,PhISCS_I_,6.210189580917358,1.0,5.772914409637451
2075,1423354,17,20,114,PhISCS_I_,4.570862293243408,1.0,4.152238368988037
2076,83979,17,20,122,PhISCS_I_,5.4698486328125,1.0,5.07386326789856
2077,745191,17,20,112,PhISCS_I_,3.845350503921509,1.0,3.329817771911621
2078,8705509,17,20,113,PhISCS_I_,5.286594867706299,1.0,4.8427650928497314
2079,1798343,17,20,114,PhISCS_I_,5.081085681915283,1.0,4.478973627090454
2080,158720,18,5,20,PhISCS_I_,0.0704813003540039,1.0,0.010017871856689453
2081,9102346,18,5,19,PhISCS_I_,0.0704641342163086,1.0,0.010448932647705078
2082,4905844,18,5,23,PhISCS_I_,0.07982730865478516,1.0,0.027450084686279297
2083,724276,18,5,19,PhISCS_I_,0.04116487503051758,1.0,0.007348537445068359
2084,1852820,18,5,18,PhISCS_I_,0.04016613960266113,1.0,0.0070192813873291016
2085,6969411,18,5,21,PhISCS_I_,0.0670623779296875,1.0,0.03290867805480957
2086,589287,18,5,16,PhISCS_I_,0.039717674255371094,1.0,0.00679326057434082
2087,4942081,18,5,19,PhISCS_I_,0.04203081130981445,1.0,0.007147550582885742
2088,4290514,18,5,23,PhISCS_I_,0.060529470443725586,1.0,0.027510881423950195
2089,4064811,18,5,22,PhISCS_I_,0.05769085884094238,1.0,0.02438211441040039
2090,4385705,18,6,17,PhISCS_I_,0.056995391845703125,1.0,0.00997614860534668
2091,6900979,18,6,22,PhISCS_I_,0.05905508995056152,1.0,0.010399103164672852
2092,2242440,18,6,29,PhISCS_I_,0.0955960750579834,1.0,0.04413247108459473
2093,2649683,18,6,28,PhISCS_I_,0.09389162063598633,1.0,0.04433941841125488
2094,6948415,18,6,20,PhISCS_I_,0.05919671058654785,1.0,0.00987100601196289
2095,2477062,18,6,23,PhISCS_I_,0.1146547794342041,1.0,0.0189664363861084
2096,6602178,18,6,27,PhISCS_I_,0.08101511001586914,1.0,0.039963483810424805
2097,9171823,18,6,24,PhISCS_I_,0.05745863914489746,1.0,0.010645151138305664
2098,9155096,18,6,25,PhISCS_I_,0.07390952110290527,1.0,0.03028559684753418
2099,3132623,18,6,26,PhISCS_I_,0.0638425350189209,1.0,0.020334243774414062
2100,6263516,18,7,32,PhISCS_I_,0.08225154876708984,1.0,0.026617050170898438
2101,17654,18,7,33,PhISCS_I_,0.1528775691986084,1.0,0.09440970420837402
2102,9274220,18,7,38,PhISCS_I_,0.1280806064605713,1.0,0.07147669792175293
2103,9414923,18,7,38,PhISCS_I_,0.1604759693145752,1.0,0.09725236892700195
2104,1290782,18,7,41,PhISCS_I_,0.19072794914245605,1.0,0.10702776908874512
2105,2297506,18,7,32,PhISCS_I_,0.16205620765686035,1.0,0.06820178031921387
2106,8875529,18,7,31,PhISCS_I_,0.1350395679473877,1.0,0.07548666000366211
2107,8950587,18,7,33,PhISCS_I_,0.12260007858276367,1.0,0.06768417358398438
2108,5268473,18,7,35,PhISCS_I_,0.08893442153930664,1.0,0.033846139907836914
2109,2336068,18,7,38,PhISCS_I_,0.1433393955230713,1.0,0.07451415061950684
2110,2277600,18,8,29,PhISCS_I_,0.0898597240447998,1.0,0.01968073844909668
2111,1722756,18,8,45,PhISCS_I_,0.22355079650878906,1.0,0.1527249813079834
2112,3127479,18,8,45,PhISCS_I_,0.21526551246643066,1.0,0.14325547218322754
2113,8842503,18,8,42,PhISCS_I_,0.20551395416259766,1.0,0.09219503402709961
2114,5437962,18,8,30,PhISCS_I_,0.16006207466125488,1.0,0.058712005615234375
2115,9017623,18,8,44,PhISCS_I_,0.19779133796691895,1.0,0.12325191497802734
2116,8850615,18,8,40,PhISCS_I_,0.23174166679382324,1.0,0.13367581367492676
2117,9858736,18,8,34,PhISCS_I_,0.2225356101989746,1.0,0.10832762718200684
2118,9164006,18,8,39,PhISCS_I_,0.23673009872436523,1.0,0.12624740600585938
2119,8529606,18,8,38,PhISCS_I_,0.2354261875152588,1.0,0.12098979949951172
2120,4294067,18,9,48,PhISCS_I_,0.2513294219970703,1.0,0.14095401763916016
2121,5022656,18,9,48,PhISCS_I_,0.22748517990112305,1.0,0.13699674606323242
2122,3798302,18,9,50,PhISCS_I_,0.3619544506072998,1.0,0.2530341148376465
2123,861253,18,9,46,PhISCS_I_,0.22096776962280273,1.0,0.12949061393737793
2124,4006391,18,9,46,PhISCS_I_,0.3050847053527832,1.0,0.19222593307495117
2125,3326858,18,9,50,PhISCS_I_,0.2601804733276367,1.0,0.17299842834472656
2126,871400,18,9,46,PhISCS_I_,0.23586583137512207,1.0,0.14987564086914062
2127,3798502,18,9,51,PhISCS_I_,0.2606074810028076,1.0,0.1722555160522461
2128,9348009,18,9,48,PhISCS_I_,0.33898019790649414,1.0,0.21578264236450195
2129,6879954,18,9,47,PhISCS_I_,0.2872776985168457,1.0,0.1706240177154541
2130,5204865,18,10,51,PhISCS_I_,0.3628506660461426,1.0,0.25110888481140137
2131,8644347,18,10,59,PhISCS_I_,0.4714367389678955,1.0,0.3560011386871338
2132,4710644,18,10,52,PhISCS_I_,0.3389289379119873,1.0,0.22669243812561035
2133,6536040,18,10,51,PhISCS_I_,0.31170177459716797,1.0,0.17322039604187012
2134,2467681,18,10,59,PhISCS_I_,0.44963932037353516,1.0,0.3437998294830322
2135,1020610,18,10,52,PhISCS_I_,0.29201316833496094,1.0,0.1782386302947998
2136,1004330,18,10,58,PhISCS_I_,0.531517505645752,1.0,0.41882872581481934
2137,7532291,18,10,58,PhISCS_I_,0.35685038566589355,1.0,0.2501389980316162
2138,983645,18,10,57,PhISCS_I_,0.4383513927459717,1.0,0.3239595890045166
2139,3728755,18,10,53,PhISCS_I_,0.448380708694458,1.0,0.336667537689209
2140,4778386,18,11,64,PhISCS_I_,0.5390298366546631,1.0,0.34368181228637695
2141,2576628,18,11,56,PhISCS_I_,0.5325632095336914,1.0,0.36862850189208984
2142,5422019,18,11,56,PhISCS_I_,0.4179999828338623,1.0,0.29007482528686523
2143,5923515,18,11,60,PhISCS_I_,0.49471330642700195,1.0,0.36075496673583984
2144,5957038,18,11,68,PhISCS_I_,0.7862582206726074,1.0,0.6247975826263428
2145,9167052,18,11,61,PhISCS_I_,0.5271339416503906,1.0,0.3578310012817383
2146,7117913,18,11,62,PhISCS_I_,0.5193555355072021,1.0,0.38033223152160645
2147,1693837,18,11,65,PhISCS_I_,0.8304867744445801,1.0,0.6356987953186035
2148,7863466,18,11,68,PhISCS_I_,0.7128570079803467,1.0,0.5808913707733154
2149,6777169,18,11,48,PhISCS_I_,0.24118542671203613,1.0,0.10591793060302734
2150,4242404,18,12,63,PhISCS_I_,0.46404361724853516,1.0,0.3018932342529297
2151,4648092,18,12,72,PhISCS_I_,1.0388596057891846,1.0,0.876664400100708
2152,6888005,18,12,73,PhISCS_I_,0.7822668552398682,1.0,0.6323885917663574
2153,4657617,18,12,70,PhISCS_I_,0.7009153366088867,1.0,0.5231418609619141
2154,6174000,18,12,65,PhISCS_I_,0.47829151153564453,1.0,0.3166844844818115
2155,9758862,18,12,62,PhISCS_I_,0.647310733795166,1.0,0.4004683494567871
2156,7898370,18,12,66,PhISCS_I_,0.4435112476348877,1.0,0.29000425338745117
2157,6001364,18,12,69,PhISCS_I_,0.704531192779541,1.0,0.5382556915283203
2158,7700334,18,12,79,PhISCS_I_,1.5714845657348633,1.0,1.2131578922271729
2159,925776,18,12,65,PhISCS_I_,0.44806456565856934,1.0,0.2869760990142822
2160,5515462,18,13,75,PhISCS_I_,0.6154592037200928,1.0,0.44251561164855957
2161,2896017,18,13,83,PhISCS_I_,1.5228023529052734,1.0,1.3272831439971924
2162,4907565,18,13,78,PhISCS_I_,1.44553542137146,1.0,1.2183959484100342
2163,2607660,18,13,74,PhISCS_I_,0.8862035274505615,1.0,0.676746129989624
2164,6232997,18,13,67,PhISCS_I_,0.6344685554504395,1.0,0.39623427391052246
2165,8918969,18,13,68,PhISCS_I_,0.5398094654083252,1.0,0.346005916595459
2166,5215111,18,13,78,PhISCS_I_,1.303553581237793,1.0,1.1081759929656982
2167,8187983,18,13,76,PhISCS_I_,0.7838859558105469,1.0,0.5695860385894775
2168,4063443,18,13,77,PhISCS_I_,0.8758728504180908,1.0,0.6850471496582031
2169,8961669,18,13,67,PhISCS_I_,0.605597734451294,1.0,0.37191176414489746
2170,9535596,18,14,77,PhISCS_I_,1.5619113445281982,1.0,1.3528077602386475
2171,4160259,18,14,82,PhISCS_I_,1.5054798126220703,1.0,1.2404453754425049
2172,5341133,18,14,74,PhISCS_I_,0.9254603385925293,1.0,0.6779720783233643
2173,7813884,18,14,78,PhISCS_I_,1.0528209209442139,1.0,0.7002768516540527
2174,1808690,18,14,80,PhISCS_I_,1.4829449653625488,1.0,1.2689502239227295
2175,4777179,18,14,79,PhISCS_I_,0.8531022071838379,1.0,0.6113765239715576
2176,6071454,18,14,79,PhISCS_I_,1.5320069789886475,1.0,1.2600047588348389
2177,2332135,18,14,79,PhISCS_I_,0.781853199005127,1.0,0.5647025108337402
2178,1022157,18,14,79,PhISCS_I_,0.7772300243377686,1.0,0.5715322494506836
2179,5599251,18,14,62,PhISCS_I_,0.4814434051513672,1.0,0.27132558822631836
2180,576494,18,15,91,PhISCS_I_,1.2473273277282715,1.0,0.997427225112915
2181,8258970,18,15,97,PhISCS_I_,2.5943188667297363,1.0,2.3490700721740723
2182,3719853,18,15,85,PhISCS_I_,1.2789733409881592,1.0,1.0342934131622314
2183,7039474,18,15,94,PhISCS_I_,1.6078565120697021,1.0,1.2970988750457764
2184,2948494,18,15,93,PhISCS_I_,2.533722400665283,1.0,2.265925407409668
2185,6619441,18,15,90,PhISCS_I_,1.2816987037658691,1.0,1.0454015731811523
2186,2721396,18,15,86,PhISCS_I_,1.3164174556732178,1.0,1.0738158226013184
2187,3967832,18,15,77,PhISCS_I_,1.589555263519287,1.0,1.318903923034668
2188,8769888,18,15,89,PhISCS_I_,1.3137056827545166,1.0,1.0673863887786865
2189,2516409,18,15,90,PhISCS_I_,1.715050220489502,1.0,1.4597575664520264
2190,4280710,18,16,100,PhISCS_I_,2.5143606662750244,1.0,2.2080271244049072
2191,5124735,18,16,96,PhISCS_I_,1.9163386821746826,1.0,1.6421215534210205
2192,3980517,18,16,101,PhISCS_I_,2.8089168071746826,1.0,2.546799421310425
2193,4835041,18,16,105,PhISCS_I_,3.1484811305999756,1.0,2.8855931758880615
2194,3309440,18,16,104,PhISCS_I_,2.8115923404693604,1.0,2.494982957839966
2195,4909682,18,16,105,PhISCS_I_,3.177710771560669,1.0,2.9087908267974854
2196,3978292,18,16,97,PhISCS_I_,2.0262084007263184,1.0,1.7436776161193848
2197,6061092,18,16,97,PhISCS_I_,1.5989153385162354,1.0,1.2592401504516602
2198,724371,18,16,84,PhISCS_I_,1.5599677562713623,1.0,1.2913329601287842
2199,82926,18,16,81,PhISCS_I_,1.0537889003753662,1.0,0.7895035743713379
2200,6224001,18,17,113,PhISCS_I_,4.1755006313323975,1.0,3.8438618183135986
2201,2645891,18,17,106,PhISCS_I_,3.472809314727783,1.0,3.172896385192871
2202,9716778,18,17,109,PhISCS_I_,3.1941921710968018,1.0,2.8691835403442383
2203,7726993,18,17,112,PhISCS_I_,3.2901082038879395,1.0,2.9859914779663086
2204,3188578,18,17,107,PhISCS_I_,2.6015372276306152,1.0,2.305926561355591
2205,9852497,18,17,103,PhISCS_I_,1.9483511447906494,1.0,1.6232242584228516
2206,7044346,18,17,102,PhISCS_I_,2.6212334632873535,1.0,2.3166391849517822
2207,1582775,18,17,94,PhISCS_I_,1.868293046951294,1.0,1.5681753158569336
2208,4753480,18,17,105,PhISCS_I_,3.0721731185913086,1.0,2.766493558883667
2209,4882972,18,17,104,PhISCS_I_,1.4599602222442627,1.0,1.1588835716247559
2210,4174075,18,18,114,PhISCS_I_,3.6116836071014404,1.0,3.2394278049468994
2211,2199428,18,18,106,PhISCS_I_,3.188476085662842,1.0,2.77022123336792
2212,3856474,18,18,114,PhISCS_I_,4.004741191864014,1.0,3.6697213649749756
2213,724814,18,18,102,PhISCS_I_,2.0390326976776123,1.0,1.5316905975341797
2214,5145480,18,18,107,PhISCS_I_,3.6768572330474854,1.0,3.320038318634033
2215,3250830,18,18,116,PhISCS_I_,3.617873430252075,1.0,3.2610065937042236
2216,6368512,18,18,114,PhISCS_I_,3.5483286380767822,1.0,3.2022335529327393
2217,9708510,18,18,99,PhISCS_I_,2.654472589492798,1.0,2.322669506072998
2218,3513901,18,18,100,PhISCS_I_,1.838815450668335,1.0,1.4821579456329346
2219,7703365,18,18,108,PhISCS_I_,2.9243814945220947,1.0,2.596787691116333
2220,4814015,18,19,116,PhISCS_I_,5.038567304611206,1.0,4.634119987487793
2221,8694867,18,19,119,PhISCS_I_,3.9763240814208984,1.0,3.6116485595703125
2222,2692826,18,19,127,PhISCS_I_,6.749454498291016,1.0,6.335989475250244
2223,2629592,18,19,112,PhISCS_I_,3.038203716278076,1.0,2.469176769256592
2224,2443297,18,19,123,PhISCS_I_,3.569309949874878,1.0,3.1627137660980225
2225,3845721,18,19,119,PhISCS_I_,5.060242176055908,1.0,4.681551218032837
2226,2666361,18,19,118,PhISCS_I_,4.061915397644043,1.0,3.684488296508789
2227,7952169,18,19,119,PhISCS_I_,7.547929048538208,1.0,7.065190076828003
2228,8463599,18,19,117,PhISCS_I_,5.9396257400512695,1.0,5.545511484146118
2229,3133477,18,19,124,PhISCS_I_,5.59336256980896,1.0,5.146162271499634
2230,1068252,18,20,132,PhISCS_I_,6.460956811904907,1.0,6.02919340133667
2231,7491562,18,20,113,PhISCS_I_,3.1957411766052246,1.0,2.650390625
2232,8246084,18,20,126,PhISCS_I_,5.649863004684448,1.0,5.201998949050903
2233,1622859,18,20,137,PhISCS_I_,6.741819620132446,1.0,6.327151298522949
2234,8455845,18,20,129,PhISCS_I_,5.685842275619507,1.0,5.251863718032837
2235,6479001,18,20,130,PhISCS_I_,5.5669639110565186,1.0,5.100171089172363
2236,8843821,18,20,121,PhISCS_I_,3.7243294715881348,1.0,3.256270170211792
2237,3121080,18,20,113,PhISCS_I_,4.296673536300659,1.0,3.7759640216827393
2238,9528593,18,20,133,PhISCS_I_,10.543422222137451,1.0,10.126500129699707
2239,1443967,18,20,113,PhISCS_I_,4.734031438827515,1.0,4.29017448425293
2240,6735162,19,5,18,PhISCS_I_,0.036301612854003906,1.0,0.007166385650634766
2241,9613987,19,5,16,PhISCS_I_,0.035506486892700195,1.0,0.007032155990600586
2242,6470390,19,5,20,PhISCS_I_,0.03580474853515625,1.0,0.007191658020019531
2243,694098,19,5,18,PhISCS_I_,0.03602480888366699,1.0,0.007128238677978516
2244,8103981,19,5,20,PhISCS_I_,0.03554105758666992,1.0,0.00710749626159668
